user_id,cluster_id,subcluster_id,subcluster_name,dominant_sentiment,age_num,city_canon,n_messages,ts_first,ts_last,conversation_text,redaction_applied
4eed8489d04f,5,50,Health access and registration,Neutral,42.0,Medellín,6,2026-05-05 22:36:35.591,2026-05-05 22:36:35.591,"Sami estoy desempleado y deseo trabajar

Me encuentro en Medellín y si deseo información sobre otras opciones de empleo

[nombre] está bien

Cómo hago para una ayuda económica?

Ayuda económica

Subsidio de desempleo",True
4f10e7ccb693,4,40,Services and integration,Neutral,49.0,Cali,1,2026-07-24 22:28:29.106,2026-07-24 22:28:29.106,Qué hacen en Intégrate Cali?,False
4f524af45e30,5,50,Health access and registration,Neutral,28.0,Medellín,12,2026-06-22 18:55:41.022,2026-06-22 18:55:41.022,"Quiero un mejor futuro para mi y para mi hijo ya que soy padre solo

Asistencia humanitaria

[nombre] rumbo a [nombre] a donde me puedo dirigir

Hola buenos días estoy en el terminal de [nombre] no tengo en donde quedarme

Estoy en el terminal de medelli. Donde me puedo dirigir ya que tengo un niño de dos años

Hola si me gustaría saber en donde puedo conseguir un arriendo barato

Cual es el barrio mas barato para conseguir arriendo

En donde quedarme los extracto 1 en medellin

Cuales son los barrio de menor extracto en [nombre]

Tu no puedes responder nadan

Borraste de mi tlf automaticamente

Para que sirve el consulado de Venezuela",True
4f5efd606221,2,20,Family nationality options,Neutral,56.0,Barranquilla,4,2026-07-08 00:51:45.633,2026-07-08 00:51:45.633,"No tengo permiso de permanencia temporal de colombia. Como hago para legalizarme?

Todavía están dando ppt?

Como puedo regularizarme aca en colombia. Soy venezolana y tengo pasaporte vigente

Como iniciar este trámite?",False
4f83816de195,5,50,Health access and registration,Neutral,40.0,Cúcuta,30,2026-08-08 21:43:38.303,2026-08-08 21:43:38.303,"mañana voy a entregar hoja de vida en sena cucuta

pero si puedo llevar hoja de vida

xq somos venezolanos sin ppt

solo cédula venezolana

busco empleo

ayudante de refrigeracion

experiencia 3 años

en mantenimiento de aires y neveras

pero hacer el intento vacante x dia de ayudante de refrigeracion

ah bueno dame orientación

nosotros tenemos como 2 meses y medio

con 3 niños núcleo familiar 5 persona

2 de los niños ya se encuentran estudiando ya en espera del ppt ya les tengo el rum

y cuanto tarda esa solicitud y en cuanto tiempo le entregan el salvo conducto

ah aproximadamente 1 mes después de la solicitud

en ese momento nos dan salvo conducto

xq x ahora esa es la única opción ya q no estan dando ppt

de igual forma mañana nos acercarnos a entregar hoja de vida

ojalá en el nombre de Dios llamen a mi esposo ya q de verdad necesitamos el trabajo xq no tenemos de comer y darle alimento a los niños

mi niño de 5 años esta radicado

xq esta bajo de peso

esty esperando respuesta de ibcf

ay en integrate

[nombre] ayuda de alimentos

pero ya no tenemos

esty a la espera

en cucuta

cerro pico

barrio el progreso

ah ok",True
4f8c281ecd81,5,51,Food and shelter from organisations,Neutral,22.0,Santa Marta,1,2026-06-12 20:19:16.899,2026-06-12 20:19:16.899,Quisiera saber que ayudas están dando en este momento,False
4fd0ea8a5508,1,10,Visas and travel abroad,Neutral,45.0,Bogotá,1,2026-07-27 17:36:04.775,2026-07-27 17:36:04.775,Quiero saber si se le va a sacar documentos a los adultos?,False
5044f351c01f,5,51,Food and shelter from organisations,Neutral,41.0,Other,8,2026-05-06 18:52:18.317,2026-05-06 18:52:18.317,"Quisiera saber si me pueden ayudar a conseguir una ayuda umanitaria ya que no cuento con ningun empleo

Estoy en el tarra norte de Santander me mude paraca hace poco

Y cuales serian esos centros de asistencia humanitaria y también quisiera saber si me pueden ayudar en el tema de la salud

En la ciudad de ocaña

Quisiera saber si en cucuta me pueden ayudar para lo del salvo conducto

Quisiera saber como puedo solicitar el tema de refugiados y como puedo solicitar la actorización del ministerio de relaciones exteriores

Por que es que es que en integrante a mi me dieron una cita para solicitar el salvo conducto pero yo perdí la cita y no pude volver a ir mas

Quisiera saber cuales son los documentos para solicitar la autorización de relaciones exteriores para el salvo conducto",False
507f2bfaddcc,3,30,Biometrics and minors' documents,Neutral,35.0,Cúcuta,1,2026-07-14 21:35:45.589,2026-07-14 21:35:45.589,Tendría q acudir a migración a terminar el proceso o como tiene que hacer,False
50fdccfb1891,5,50,Health access and registration,Neutral,33.0,Ipiales,10,2026-04-12 19:49:46.955,2026-04-12 19:49:46.955,"Voy a viajar a Ibagué tolima y quiero saber si hay algun refugio

Me dijeron que me ayudaras con información sobre ayudas para migrantes en cualquier estado de colombia

Me gustaria saber donde me podrian atender en Ibagué tolima

Hay alguna ayuda en cali para mi

Hay alguna organización que ayude a madres extranjera en cali

Hay alguna organización que me ayude con alimentos en cali ya que soy madre soltera y estoy gestando

Hay alguna casa de acojida en cali

En que partes de colombia puedo recibir kit de higiene

Me gustaria saber los puntos de entraga de kit en toda Colombia

Si por favor",False
512018e4b670,5,52,Single mothers seeking economic support,Neutral,44.0,Other,3,2026-05-13 21:24:45.498,2026-05-13 21:24:45.498,"COMO AGO PARA CONSEGUIR AYUDA DE ALIMENTOS O ECONÓMICA

Soy migrante soy madre soltera de dos niños

En Bogotá",False
5120edad4c99,2,22,Regularising status abroad,Negative,30.0,Barranquilla,1,2026-06-16 18:06:48.683,2026-06-16 18:06:48.683,Como puedo regularme en colombia,False
519c42d73b02,4,40,Services and integration,Neutral,30.0,Other,1,2026-06-03 19:28:14.292,2026-06-03 19:28:14.292,Necesito cita con el medico,False
51e28189c9d0,1,10,Visas and travel abroad,Neutral,35.0,Medellín,2,2026-05-25 22:52:48.006,2026-05-25 22:52:48.006,"Cómo hago para llegar a Estados Unidos

Cómo hago para tener pasaporte y visa para entrar a México humanitario",False
5268b84a6948,3,30,Biometrics and minors' documents,Neutral,32.0,Medellín,3,2026-07-06 17:39:59.985,2026-07-06 17:39:59.985,"Quiero asesoría con respecto al trámite de PPT de mis hijos. Ya están estudiando

Número de teléfono de integrarte

Si por favor medellin",False
52c3b55e29a6,4,40,Services and integration,Neutral,22.0,Barranquilla,1,2026-06-25 23:58:37.286,2026-06-25 23:58:37.286,Que es el idioma,False
531a6927701a,2,20,Family nationality options,Neutral,22.0,Bogotá,2,2026-08-03 20:25:45.007,2026-08-03 20:25:45.007,"Ok como puedo legalizar mi estabilidad con ppt aqui en Colombia ya que tengo uno hija Colombia

Y mi esposa también es colombiana",False
533f8aeb1f13,5,50,Health access and registration,Neutral,60.0,Cúcuta,5,2026-05-14 13:47:33.255,2026-05-24 22:11:07.001,"Para el senso

A ver si estoy registrado en el Sisben

Comunicarme con un asesor

Saber sobre la ayuda humanitaria

No está bien asi gracias",False
5342526ca7e7,2,20,Family nationality options,Negative,40.0,Bogotá,6,2026-07-27 17:45:19.869,2026-07-27 17:45:19.869,"Necesito ayuda para tener  mi permiso de estadía acá en Colombia

Lo que pasa  es que el ppt no está habilitado para adultos Entonces yo quiero saber si podría sacar el ppt pero no tengo cédula solamente tengo el pasaporte y está vencido a ver qué podrían ayudarme Para yo poder legalizarme en el país para o sea tener más que todo para la salud

O también puede ser otra opción él salvoconductor

Pero me dicen que no puedo sacar el salvoconducto porque mi pasaporte está vencido y no tengo cédula

Te puedo hacer otra pregunta de otra persona

Yo tengo un amigo que le dieron el sabor conducto pero al se le venció él intentó meter la solicitud de renovación por Internet pero nunca pudo agarrar la cita él hizo la envió el correo para la prórroga pero nunca la han contestado en nada en este caso él perdería el salvoconducto",False
5356bf503569,1,10,Visas and travel abroad,Neutral,45.0,Medellín,5,2026-08-08 19:41:47.272,2026-08-08 19:41:47.272,"Volver a registrarte

Estoy en ecuador

Pase sin pasaporte

Servicio disponible

Información sobre otros servicios y organizaciones",False
535a43ed5f6c,2,21,Apostilles and birth records,Neutral,19.0,Medellín,3,2026-06-02 16:52:55.619,2026-06-02 16:52:55.619,"Necesito buscar trabajo en [nombre]

Pero no tengo pasaporte

Soy de Venezuela",True
536770ec7d01,1,10,Visas and travel abroad,Neutral,35.0,Cúcuta,1,2026-07-21 13:23:07.377,2026-07-21 13:23:07.377,Como viajar a Portugal con mis hijos,False
538295dd1cc1,0,0,Starting a business,Neutral,29.0,Barranquilla,3,2026-06-13 13:42:42.073,2026-06-13 13:42:42.073,"Como conseguir empleo

Beneficios económicos

Fundación que me den beneficios ya que no tengo empleo",False
5390f9e444bc,2,20,Family nationality options,Neutral,28.0,Santa Marta,2,2026-07-09 18:39:10.214,2026-07-09 18:39:10.214,"[nombre] puedo sacar el PPT por primera vez?

Puedo tener algún permiso para poder trabajar aquí en Colombia",True
53bf7d07b4fd,1,11,Expiring permits and renewals,Negative,35.0,Cúcuta,2,2026-08-04 12:44:51.180,2026-08-04 12:44:51.180,"Necesito un salvoconducto de empleo

Si q riquísimo necesito para venir a tramitar mi valboconducto",False
53c1984d329d,5,51,Food and shelter from organisations,Neutral,28.0,Ipiales,3,2026-07-29 17:01:00.902,2026-07-29 17:01:00.902,"En q parte del país puedo encontrar trasporte de ayudas

Ayuda con traslado

A Venezuela",False
542d5bf23f3e,3,30,Biometrics and minors' documents,Neutral,20.0,Cúcuta,6,2026-07-15 01:44:26.685,2026-07-15 01:44:26.685,"Se puede saca es ppt

Como sacar el ppt

Quiero saber mas del procedimiento para solicitar el ppt

Si soy mayor de edad no puedo solicitar el ppt

Si mi pareja es colombiano como puedo aceder a su sistema de salud

Como saco el salvo conducto de permanencia SC-2",False
54987b876f2a,2,20,Family nationality options,Neutral,6.0,Bogotá,6,2026-06-23 16:23:08.228,2026-07-27 16:05:44.833,"Cómo hago para sacar la identificación colombiana?

Sí pero ustedes pueden ayudar a sacarlo o el ppt

Haver quiero saber cómo sacar la cédula extranjera ,porque si todavía no puedo se puede sacar el ppt entonces que puedo hacer

Pero no tengo pasaporte

Entonces no puedo hacer nada por el momento y también para trabajar tengo que tener papeles o hay manera de trabajar

Y aquí pueden dar trabajos virtuales para 18 años",False
54a45c3fe833,5,50,Health access and registration,Negative,46.0,Medellín,3,2026-07-28 21:34:34.250,2026-07-28 21:34:34.250,"Necesito calcular mi liquidación porque ya terminó la relación laboral

Vacantes se empleo o feria de empleo ❓

Ayuda legal",False
54f981c3f69d,3,30,Biometrics and minors' documents,Neutral,22.0,Bogotá,4,2026-06-24 05:46:27.516,2026-06-24 05:46:27.516,"Tengo una niña que estudia acá le saque el rumm le puedo sacar su ppt?

Tiene 5 años

Me regalas la dirección

De migración Colombia",False
552aa120255f,3,30,Biometrics and minors' documents,Neutral,33.0,Cúcuta,7,2026-07-14 21:57:14.965,2026-07-14 21:57:14.965,"Quiero la regularización aca

Otra pregunta

Están sacando ppt

Tengo una niña de 3 años como obtiene el ppt

Sii i

Cual oficina

Cucuta los patios",False
555b65ff0b32,1,11,Expiring permits and renewals,Neutral,27.0,Medellín,1,2026-05-30 19:32:06.318,2026-05-30 19:32:06.318,Como puedo obtener un permiso de tolerancia para artista,False
556dae00d01f,0,0,Starting a business,Neutral,51.0,Medellín,6,2026-07-28 22:14:44.701,2026-07-28 22:26:19.736,"Me gustaría emprender pero tengo muchas dudas, solo se que debo hacerlo pronto porque debo pagar arriendo y servicios, que me sugieres?

Me encuentro en Medellín

Gracias, voy a revisar las opciones

Porque las personas de menos de 57 años no pueden retirar su pensión acumulada si la cantidad de tiempo que le quede para trabajar, no alcanzará a completar las 1250 semanas

Tengo derecho a ser respetada en mi trabajo?

Ok, y en el área laboral, que es considerado un abuso?",False
558b7308b51f,1,10,Visas and travel abroad,Neutral,44.0,Medellín,2,2026-07-11 20:07:03.971,2026-07-11 20:07:03.971,"[nombre] me sale el pasaporte

Dónde el venezolano puede pedir crédito",True
55a546c0886d,5,50,Health access and registration,Negative,31.0,Medellín,5,2026-06-03 12:13:44.198,2026-06-03 12:13:44.198,"Me inscribi en la página certificado de permanencia para el régimen subsidiado de salud del distrito de Medellín quería saber qué tiempo me toma en que me activen nuevamente en la eps sura, ya que yo estaba inactiva por no realizar los aportes ya que no contamos con trabajo en empresas

Sobre la salud mi eps no estoy activa no cuento con trabajo que me pueda afiliar y no cuento con sisben

Si tengo ppt

Yo tengo eps pero no está activa por no tener como pagarla como aria para ser tener la eps subsidiada

certificado de permanencia para el régimen subsidiado de salud del distrito de Medellín me inscribí en esta página de la alcaldía de Medellín",False
5616952a922d,3,31,Brigades and paperwork steps,Neutral,19.0,Bogotá,1,2026-07-27 15:56:23.270,2026-07-27 15:56:23.270,Que papes necesito para sacar ppt a mi bb de 2 años,False
565848d424b6,2,21,Apostilles and birth records,Negative,32.0,Bogotá,2,2026-05-07 02:04:41.810,2026-05-07 02:04:41.810,"Yo ingresé a Colombia con mi pasaporte en el 2017. Realice el sello de mi pasaporte en Maicao al ingreso. Mi pasaporte se perdió en Barranquilla,  y al intentar renovar o sacarlo nuevamente en la embajada de Venezuela en Colombia,  me sale error migratorio al no aparecer el sello de ingreso al país.

Que tipo de acciones puedo emprender o hacer para poder adelantar tramite de mi nuevo pasaporte en Colombia ya este error migratorio no me lo permite?",False
566014fe1472,2,20,Family nationality options,Neutral,25.0,Medellín,7,2026-05-09 15:07:20.376,2026-07-08 16:16:29.847,"Quiero información sobre mis derechos

Violencia doméstica

Quiero saber si mi hija tiene el ppt y yo no el gobierno me puede sacar de colombia

Nesecito información de cómo regular mi situación migratorio en colombia porfavor

Como regularizar mi situación en colombia

Quisiera saber si todavía está avilitado el permiso del permiso del  ppe tutor

Que requisitos nesecito",False
56a94c18bdd6,0,0,Starting a business,Neutral,35.0,Ipiales,2,2026-06-04 22:08:38.297,2026-06-04 22:08:38.297,"Busco un apoyo al emprendimiento

Dame el contacto del sena en pasto",False
56c146535660,5,50,Health access and registration,Neutral,44.0,Cali,9,2026-07-30 16:25:29.187,2026-07-30 16:25:29.187,"Necesito sacar el permiso pepete no lo tengo para salud

Y hay q pagar algo

Y tiene un número para llamar

Para donde puedo ir por salud gratis

Yo kiero es el permiso

Cuando cambie de presidente van a sacar los venezolanos

Una pregunta

Si una mujer tiene una niña con síndrome de down y no tiene trabajo no consigue por la niña q nadie se la cuida a dónde puede conseguir una ayuda

La niña tiene  3 años y no tiene ayuda",False
56d210ca8ced,3,30,Biometrics and minors' documents,Neutral,34.0,Medellín,4,2026-06-18 13:11:13.722,2026-06-18 13:11:13.722,"tengo 2 años acá en Colombia y mis niños recibieron el PPT ase poco puede meterlos a una  EPS

que documentos piden para afiliación de la  EPS y como puede saber  si están inscritos

tines el link de savia salud dónde pueda averiguar si  están afiliados

savia salud tiene algúna página donde pueda consultar si estoy  afiliada",False
56e476735a0f,3,30,Biometrics and minors' documents,Neutral,22.0,Soacha,3,2026-06-22 16:35:49.603,2026-06-22 16:35:49.603,"Que método de regularización puedo usar ?

Pero ya no están dando PPT

Pero ya e ido varias veces hasta migración Colombia, y solo me dicen que el ppt está vigente solo psra los niños que están el colegio, y para los que se le han perdido",False
56ff2ae9af25,2,22,Regularising status abroad,Neutral,30.0,Medellín,3,2026-07-09 02:45:18.523,2026-07-09 02:45:18.523,"Beneficios y derechos como migrante en Colombia

[nombre] por [nombre] temporal

Préstamo para emprendimiento",True
573843e5bd1e,1,11,Expiring permits and renewals,Neutral,47.0,Medellín,3,2026-03-25 22:02:26.850,2026-03-25 22:02:26.850,"Como hago para solicitar un salvoconducto para que me atiendan en sector salud

No tengo pasaporte

Puedo sacarme el salvoconducto sin tener pasaporte?",False
